ID_datospoblacion;Estrato;Distrito;GV Descripción 2;Población;Origen;Zona;Fuente
1161;2;4054424VC;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
1429;2;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1706;3;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1731;3;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1733;2;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2748;3;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2813;3;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3004;2;4054424VC;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3199;3;4054424VC;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
113;3;4054424NO;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
129;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
202;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
210;3;4054424NO;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;405442;PR
247;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
524;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
551;3;4054424NO;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;405442;PR
646;3;4054424NO;CONVERTIA NOROCCIDENTE;BOGOTA;VENTAS DIGITALES;405442;PR
661;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
664;1;4054424NO;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;405442;PR
821;3;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
832;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1039;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1087;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1121;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
1302;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1577;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1591;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1999;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2372;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2534;2;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2683;3;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2798;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2828;1;4054424NO;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
680;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1040;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1101;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1468;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1597;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
1761;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2258;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3032;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3133;3;4054424MZ;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
232;1;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;AD
671;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
693;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
697;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
738;1;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
745;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
807;1;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
836;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
1442;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1489;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1770;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
1785;2;4054424MH;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;405442;PR
1792;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
2060;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2126;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2336;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
2378;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2580;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2774;1;4054424MH;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
2985;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3073;1;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3197;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
3252;2;4054424MH;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
94;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
215;2;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
581;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
829;2;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1539;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
1663;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2363;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2633;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;AD
2832;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
2996;3;4054424LI;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;405442;PR
3042;2;4054424LI;CONVERTIA BOGOTA;BOGOTA;SAC;405442;PR
361;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
362;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
520;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
596;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
651;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1308;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1537;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1881;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2153;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2156;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2343;3;4044474VA;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
2369;1;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2507;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
2672;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2680;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2773;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3248;3;4044474VA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
150;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
190;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;AD
469;3;4044474PR;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
510;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
802;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1010;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1793;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1869;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
1875;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1902;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2106;3;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2122;2;4044474PR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2829;3;4044474PR;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
214;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
444;4;4044474PA;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
549;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
634;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
720;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;AD
946;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
953;4;4044474PA;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
1410;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1413;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1496;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1679;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1725;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1744;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1887;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2297;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2362;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
2473;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2522;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2790;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3212;3;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3249;4;4044474PA;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
126;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
544;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1528;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
1762;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2084;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2212;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2376;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2784;3;4044474OY;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
209;5;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1726;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1773;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1961;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2069;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2515;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
2794;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2859;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2997;3;4044474NM;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
120;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
132;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
135;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
286;3;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
308;3;4044474MR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
372;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
491;1;4044474MR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
545;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
559;1;4044474MR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
835;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
878;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
892;1;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2144;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2466;2;4044474MR;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
2476;3;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;AD
2636;3;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2665;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2666;1;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2844;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2920;3;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2952;3;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3076;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3101;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3246;2;4044474MR;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
172;5;4044474ML;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
296;4;4044474ML;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
430;3;4044474ML;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
531;3;4044474ML;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
1464;3;4044474ML;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2242;3;4044474ML;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2371;3;4044474ML;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3105;5;4044474ML;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
58;1;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;AD
174;1;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
183;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
298;1;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
369;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
542;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
564;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
607;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
955;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1066;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1074;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1104;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1259;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1371;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
1480;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1564;1;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1647;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
1811;2;4044474AL;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404447;PR
1873;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2052;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2108;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2146;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2209;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2714;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2752;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
2897;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3013;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
3038;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3050;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404447;PR
3098;2;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
3173;1;4044474AL;CONVERTIA BOGOTA;BOGOTA;SAC;404447;PR
11;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
166;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
869;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1334;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1690;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1799;5;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2142;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2249;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2465;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3039;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3149;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3151;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3196;6;4044464VR;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
221;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
224;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
288;2;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
306;4;4044464SF;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404446;PR
334;2;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;AD
373;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
472;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
983;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1082;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1189;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1266;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1412;3;4044464SF;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404446;PR
1538;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1641;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1670;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1715;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1978;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2625;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2673;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
2676;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2834;3;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2868;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3211;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3221;4;4044464SF;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
90;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
114;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
164;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
569;1;4044464LV;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
578;3;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
599;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
744;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
828;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1139;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
1160;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
1297;1;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1309;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1320;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1322;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1515;1;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1586;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1646;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;AD
1702;1;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1774;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1933;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2273;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2382;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2387;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2400;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2564;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2565;1;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2760;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3045;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
3060;2;4044464LV;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3251;2;4044464LV;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404446;PR
16;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
33;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
377;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
608;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
798;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
930;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
952;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1422;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1583;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1890;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2111;2;4044464FG;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404446;PR
2116;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2234;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2581;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2865;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3126;2;4044464FG;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
3156;3;4044464FG;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
81;3;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
328;4;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;AD
786;4;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1348;4;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1662;4;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1736;3;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2755;3;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2815;3;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3102;3;4044464CP;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
3107;2;4044464CP;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
115;2;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
367;3;4044464CN;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
385;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
390;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
433;2;4044464CN;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
474;3;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
797;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
799;3;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1111;6;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1201;3;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1282;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1668;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1671;3;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
1700;3;4044464CN;CONVERTIA NOROCCIDENTE;BOGOTA;SAC;404446;PR
1730;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2079;5;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2461;4;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
2685;6;4044464CN;CONVERTIA BOGOTA;BOGOTA;VENTAS DIGITALES;404446;PR
2689;3;4044464CN;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
17;2;4044464CJ;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
197;2;4044464CJ;CONVERTIA BOGOTA;BOGOTA;SAC;404446;PR
